what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1463093610075
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1463093610091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093610450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093633642
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1463093634532
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1463093634548
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1463093634970
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1463093635388
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1463093635388
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1463093636560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093637045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093648220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093649674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093651833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093655146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093657208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093658059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093660680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093662800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093665428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093666850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093700404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093703313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093704621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093705655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093707634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093716134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093719228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093721512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093724074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093725168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093727474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093728584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093731189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093736002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093737286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093741853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093752409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093756722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093762855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093769692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093771899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093779246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093780624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093786988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093790020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093807043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093811166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093819465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093820787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093824005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093828048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093831127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093867360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093870502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093871274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093874884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093876005
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1463093878072
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1463093878743
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1463093878759
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1463093878868
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1463093880306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093882884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093884168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093886075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093886912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093893112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093894620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1463093922042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093923132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093923942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093928505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093936738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093958426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093959556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093970469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093973299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093974268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093975846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1463093976768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463093979049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094009441
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1463094012323
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1463094012323
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1463094016667
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1463094021589
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1463094022183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094037104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094045417
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094045917
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094046089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094046824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094056588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1463094058044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1463094058794
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1463094059763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1463094063629
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1463094074037
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094074037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094077615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094079725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1463094079725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094085665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094096666
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094096791
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094096885
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1463094100636
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094100636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094107135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094108479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1463094108494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094111576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094116331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094116737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094117597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094123350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094137736
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094137861
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094137939
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1463094141145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094142099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094151065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094155441
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094157069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094157116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1463094157148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094164727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094170056
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094170228
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094170290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1463094174415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1463094175478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1463094176790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094185122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094190535
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1463094191604
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1463094191729
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1463094191744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094205815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094208696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094218833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094226281
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463094241867
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1463094251744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094255369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094266288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1463094266304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094276105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094280089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1463094280105
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094280152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094288990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094300360
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094300610
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094300673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1463094305720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1463094307270
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1463094325011
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1463094327495
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1463094327558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094335879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094336770
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094341320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094356091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094358458
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1463094360786
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094364365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094415734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094417889
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1463094419373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094423958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094424837
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094427670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1463094446355
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1463094452125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094464870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094469462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094475429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094485983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094492859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094494760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1463094494776
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094506854
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1463094534224
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1463094551748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094615160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094669019
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1463094671310
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1463094673671
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1463094673718
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1463094673874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094679619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094684748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094687187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094689892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094694375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1463094701919
